City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
537,Myaundzha,78,RU,2022-03-27 18:40:09,100,63.0494,147.1858,-23.17,3.96
538,Marsa Matruh,0,EG,2022-03-27 18:40:10,75,31.3525,27.2453,59.22,6.42
539,Bonavista,100,CA,2022-03-27 18:36:00,91,48.6499,-53.1147,31.77,13.76
540,La Palma,40,US,2022-03-27 18:40:10,61,33.8464,-118.0467,72.81,8.05
541,Emba,100,KZ,2022-03-27 18:40:11,89,48.8264,58.1442,30.47,12.75
542,Marystown,100,CA,2022-03-27 18:40:12,100,47.1666,-55.1483,40.86,7.0
543,Sijunjung,67,ID,2022-03-27 18:40:12,80,-0.6876,100.9537,71.06,2.13
544,Yate,3,GB,2022-03-27 18:40:13,82,51.5407,-2.4184,54.12,1.01
545,Maunabo,60,PR,2022-03-27 18:40:13,61,18.0072,-65.8993,86.04,6.62
546,Encruzilhada,85,BR,2022-03-27 18:40:13,41,-15.5314,-40.9094,87.31,9.37
547,Nuuk,100,GL,2022-03-27 18:40:14,44,64.1835,-51.7216,38.01,2.3
548,Tamandare,100,BR,2022-03-27 18:40:15,80,-8.7597,-35.1047,81.28,8.46
549,Diffa,91,NE,2022-03-27 18:40:15,11,13.3154,12.6113,78.44,9.82
550,Makakilo City,20,US,2022-03-27 18:41:16,74,21.3469,-158.0858,73.72,6.91
551,Towada,92,JP,2022-03-27 18:41:18,91,40.6127,141.2067,38.21,6.6
552,Mandalgovi,100,MN,2022-03-27 18:41:19,30,45.7625,106.2708,34.3,7.87
